bowler,opponent,format,innings,balls,runs_given,wickets,dot_balls,economy,average,dot_pct
LE Kaushalya,South Africa,T20I,3,36,43,3,14,7.17,14.33,38.89
LE Kaushalya,West Indies,ODI,3,108,80,3,75,4.44,26.67,69.44
LE Kaushalya,West Indies,T20I,6,90,102,7,40,6.8,14.57,44.44
LE Milliken,Australia,ODI,1,48,37,1,32,4.62,37.0,66.67
LE Plunkett,Australia,ODI,17,779,753,26,418,5.8,28.96,53.66
LE Plunkett,Australia,T20I,1,22,35,2,8,9.55,17.5,36.36
LE Plunkett,Bangladesh,ODI,4,174,164,5,72,5.66,32.8,41.38
LE Plunkett,Canada,ODI,1,54,47,2,30,5.22,23.5,55.56
LE Plunkett,Chennai Super Kings,IPL,1,18,52,0,2,17.33,52.0,11.11
LE Plunkett,India,ODI,11,535,508,17,286,5.7,29.88,53.46
LE Plunkett,India,T20I,5,102,156,4,36,9.18,39.0,35.29
LE Plunkett,India,Test,3,636,361,8,479,3.41,45.12,75.31
LE Plunkett,Ireland,ODI,4,169,122,7,97,4.33,17.43,57.4
LE Plunkett,Kings XI Punjab,IPL,1,24,19,3,12,4.75,6.33,50.0
LE Plunkett,Kolkata Knight Riders,IPL,1,24,24,0,9,6.0,24.0,37.5
LE Plunkett,Mumbai Indians,IPL,1,18,27,0,5,9.0,27.0,27.78
LE Plunkett,New Zealand,ODI,8,406,409,17,214,6.04,24.06,52.71
LE Plunkett,New Zealand,T20I,2,48,72,1,16,9.0,72.0,33.33
LE Plunkett,Pakistan,ODI,11,523,537,16,229,6.16,33.56,43.79
LE Plunkett,Pakistan,T20I,3,60,79,6,23,7.9,13.17,38.33
LE Plunkett,Pakistan,Test,1,199,126,2,149,3.8,63.0,74.87
LE Plunkett,Rajasthan Royals,IPL,1,18,37,0,5,12.33,37.0,27.78
LE Plunkett,South Africa,ODI,3,156,144,7,71,5.54,20.57,45.51
LE Plunkett,South Africa,T20I,2,48,60,3,18,7.5,20.0,37.5
LE Plunkett,Sri Lanka,ODI,11,513,568,15,239,6.64,37.87,46.59
LE Plunkett,Sri Lanka,T20I,4,84,117,7,34,8.36,16.71,40.48
LE Plunkett,Sri Lanka,Test,5,1148,661,22,827,3.45,30.05,72.04
LE Plunkett,Sunrisers Hyderabad,IPL,2,48,69,1,9,8.62,69.0,18.75
LE Plunkett,West Indies,ODI,14,684,666,28,363,5.84,23.79,53.07
LE Plunkett,West Indies,T20I,4,89,109,6,41,7.35,18.17,46.07
LE Plunkett,West Indies,Test,3,539,351,7,409,3.91,50.14,75.88
LF Muller,Argentina,T20I,2,24,30,3,11,7.5,10.0,45.83
LF Muller,Belize,T20I,1,6,8,1,4,8.0,8.0,66.67
LF Muller,Bermuda,T20I,1,6,13,0,1,13.0,13.0,16.67
LF Muller,Costa Rica,T20I,1,12,13,0,7,6.5,13.0,58.33
LF Muller,Mexico,T20I,3,42,49,4,23,7.0,12.25,54.76
LG Moras,Argentina,T20I,4,55,63,0,25,6.87,63.0,45.45
LG Moras,Costa Rica,T20I,1,19,10,1,14,3.16,10.0,73.68
LG Moras,Mexico,T20I,2,36,62,0,15,10.33,62.0,41.67
LH Ferguson,Australia,ODI,9,468,499,10,221,6.4,49.9,47.22
LH Ferguson,Australia,T20I,3,65,57,6,36,5.26,9.5,55.38
LH Ferguson,Australia,Test,1,66,47,0,47,4.27,47.0,71.21
LH Ferguson,Bangladesh,ODI,9,482,398,15,294,4.95,26.53,61.0
LH Ferguson,Bangladesh,T20I,3,60,70,6,26,7.0,11.67,43.33
LH Ferguson,Chennai Super Kings,IPL,6,142,271,6,39,11.45,45.17,27.46
LH Ferguson,Delhi Capitals,IPL,7,150,194,11,58,7.76,17.64,38.67
LH Ferguson,England,ODI,4,217,231,6,100,6.39,38.5,46.08
LH Ferguson,England,T20I,7,154,229,8,64,8.92,28.62,41.56
LH Ferguson,Gujarat Lions,IPL,1,24,45,0,10,11.25,45.0,41.67
LH Ferguson,Gujarat Titans,IPL,1,25,42,0,8,10.08,42.0,32.0
LH Ferguson,India,ODI,12,611,646,14,329,6.34,46.14,53.85
LH Ferguson,India,T20I,11,217,372,10,83,10.29,37.2,38.25
LH Ferguson,Ireland,ODI,2,121,113,2,74,5.6,56.5,61.16
LH Ferguson,Ireland,T20I,3,57,46,9,29,4.84,5.11,50.88
LH Ferguson,Kings XI Punjab,IPL,2,47,76,2,19,9.7,38.0,40.43
LH Ferguson,Kolkata Knight Riders,IPL,2,49,80,2,16,9.8,40.0,32.65
LH Ferguson,Lucknow Super Giants,IPL,2,42,51,1,18,7.29,51.0,42.86
LH Ferguson,Mumbai Indians,IPL,5,89,124,8,40,8.36,15.5,44.94
LH Ferguson,Netherlands,ODI,1,48,33,0,31,4.12,33.0,64.58
LH Ferguson,Netherlands,T20I,1,24,23,1,14,5.75,23.0,58.33
LH Ferguson,Pakistan,ODI,12,609,543,25,342,5.35,21.72,56.16
LH Ferguson,Pakistan,T20I,5,120,154,7,47,7.7,22.0,39.17
LH Ferguson,Papua New Guinea,T20I,1,24,2,3,24,0.5,0.67,100.0
LH Ferguson,Punjab Kings,IPL,3,60,94,6,25,9.4,15.67,41.67
LH Ferguson,Rajasthan Royals,IPL,6,138,194,10,60,8.43,19.4,43.48
LH Ferguson,Royal Challengers Bangalore,IPL,7,143,170,10,66,7.13,17.0,46.15
LH Ferguson,Scotland,ODI,1,61,78,2,32,7.67,39.0,52.46
LH Ferguson,Scotland,T20I,1,25,36,1,13,8.64,36.0,52.0
LH Ferguson,South Africa,ODI,2,120,133,4,59,6.65,33.25,49.17
LH Ferguson,South Africa,T20I,4,89,90,6,51,6.07,15.0,57.3
LH Ferguson,Sri Lanka,ODI,4,207,166,11,130,4.81,15.09,62.8
LH Ferguson,Sri Lanka,T20I,4,61,66,7,33,6.49,9.43,54.1
LH Ferguson,Sunrisers Hyderabad,IPL,8,150,274,7,50,10.96,39.14,33.33
LH Ferguson,Uganda,T20I,1,24,9,1,20,2.25,9.0,83.33
LH Ferguson,United Arab Emirates,T20I,1,24,35,1,8,8.75,35.0,33.33
LH Ferguson,West Indies,ODI,6,277,290,9,153,6.28,32.22,55.23
LH Ferguson,West Indies,T20I,6,126,138,10,70,6.57,13.8,55.56
LH Rodrigues,Argentina,T20I,5,101,100,8,56,5.94,12.5,55.45
LH Rodrigues,Bahamas,T20I,1,18,14,1,12,4.67,14.0,66.67
LH Rodrigues,Belize,T20I,1,24,21,0,18,5.25,21.0,75.0
LH Rodrigues,Bermuda,T20I,1,25,41,0,9,9.84,41.0,36.0
LH Rodrigues,Cayman Islands,T20I,1,24,36,1,8,9.0,36.0,33.33
LH Rodrigues,Costa Rica,T20I,2,44,23,3,32,3.14,7.67,72.73
LH Rodrigues,Mexico,T20I,4,90,65,10,57,4.33,6.5,63.33
LH Rodrigues,Panama,T20I,1,24,26,0,13,6.5,26.0,54.17
LH Rodrigues,Suriname,T20I,1,23,28,1,10,7.3,28.0,43.48
LHB Harrington-Myers,Bermuda,T20I,1,6,13,0,2,13.0,13.0,33.33
LHB Harrington-Myers,United States of America,T20I,1,18,13,2,9,4.33,6.5,50.0
LHD Dilhara,India,ODI,2,81,70,1,38,5.19,70.0,46.91
LHD Dilhara,West Indies,ODI,1,43,31,2,30,4.33,15.5,69.77
LI Haoye,Hong Kong,T20I,2,48,42,1,24,5.25,42.0,50.0
LI Haoye,Kuwait,T20I,1,24,10,2,18,2.5,5.0,75.0
LI Haoye,Malaysia,T20I,1,24,8,1,17,2.0,8.0,70.83
LI Haoye,Nepal,T20I,1,24,20,3,9,5.0,6.67,37.5
LI Haoye,South Korea,T20I,1,24,13,2,17,3.25,6.5,70.83
LI Haoye,United Arab Emirates,T20I,1,25,26,3,9,6.24,8.67,36.0
LI Meriwala,Punjab Kings,IPL,1,19,32,1,6,10.11,32.0,31.58
LI Salomone,Eswatini,T20I,5,102,128,5,51,7.53,25.6,50.0
LJ Burger,Australia,ODI,1,60,40,3,35,4.0,13.33,58.33
LJ Burger,England,ODI,1,55,45,0,27,4.91,45.0,49.09
LJ Burger,India,ODI,1,36,49,0,14,8.17,49.0,38.89
LJ Burger,Netherlands,ODI,1,60,49,2,31,4.9,24.5,51.67
LJ Burger,Pakistan,ODI,1,60,47,1,32,4.7,47.0,53.33
LJ Burger,Zimbabwe,ODI,1,60,70,0,31,7.0,70.0,51.67
LJ Hamilton,Australia,ODI,1,51,67,0,25,7.88,67.0,49.02
LJ Harper,Australia,Test,1,230,84,1,188,2.19,84.0,81.74
LJ Leokaoke,Cameroon,T20I,1,6,10,0,2,10.0,10.0,33.33
LJ Leokaoke,Ghana,T20I,1,24,16,1,12,4.0,16.0,50.0
LJ Leokaoke,Malawi,T20I,1,24,29,1,7,7.25,29.0,29.17
LJ Myott,Indonesia,T20I,10,216,202,16,103,5.61,12.62,47.69
LJ Myott,Japan,T20I,4,96,95,7,41,5.94,13.57,42.71
LJ Myott,Papua New Guinea,T20I,1,24,43,2,5,10.75,21.5,20.83
LJ Myott,South Korea,T20I,4,78,81,5,29,6.23,16.2,37.18
LJ Myott,Vanuatu,T20I,2,33,39,2,14,7.09,19.5,42.42
LJ Payas,Austria,T20I,1,12,9,1,6,4.5,9.0,50.0
LJ Payas,Czech Republic,T20I,3,42,58,2,14,8.29,29.0,33.33
LJ Payas,Estonia,T20I,3,50,35,3,31,4.2,11.67,62.0
LJ Poulton,England,ODI,1,12,18,0,3,9.0,18.0,25.0
LJ Poulton,England,Test,1,24,15,0,13,3.75,15.0,54.17
LJ Woodcock,Pakistan,ODI,2,78,73,0,32,5.62,73.0,41.03
LJ Woodcock,Pakistan,T20I,1,24,23,1,11,5.75,23.0,45.83
LJ Woodcock,South Africa,ODI,1,32,24,1,16,4.5,24.0,50.0
LJ Woodcock,Zimbabwe,ODI,1,54,59,2,27,6.56,29.5,50.0
LJ Woodcock,Zimbabwe,T20I,2,36,50,1,11,8.33,50.0,30.56
LJ Wright,Australia,ODI,12,386,325,6,202,5.05,54.17,52.33
LJ Wright,Australia,T20I,4,31,56,2,5,10.84,28.0,16.13
LJ Wright,Bangladesh,ODI,6,169,139,2,86,4.93,69.5,50.89
LJ Wright,Chennai Super Kings,IPL,1,6,12,1,2,12.0,12.0,33.33
LJ Wright,Delhi Daredevils,IPL,2,18,40,0,2,13.33,40.0,11.11
LJ Wright,India,ODI,1,12,12,0,4,6.0,12.0,33.33
LJ Wright,India,T20I,3,55,78,3,16,8.51,26.0,29.09
LJ Wright,Ireland,ODI,1,18,21,0,7,7.0,21.0,38.89
LJ Wright,Kings XI Punjab,IPL,1,17,35,0,2,12.35,35.0,11.76
LJ Wright,Kolkata Knight Riders,IPL,1,6,11,0,1,11.0,11.0,16.67
LJ Wright,Netherlands,T20I,1,12,18,0,1,9.0,18.0,8.33
LJ Wright,New Zealand,ODI,7,168,148,4,86,5.29,37.0,51.19
LJ Wright,New Zealand,T20I,6,114,151,7,41,7.95,21.57,35.96
LJ Wright,Pakistan,ODI,2,48,36,1,26,4.5,36.0,54.17
LJ Wright,Pakistan,T20I,3,55,72,2,20,7.85,36.0,36.36
LJ Wright,Royal Challengers Bangalore,IPL,1,24,27,1,8,6.75,27.0,33.33
LJ Wright,South Africa,ODI,4,150,158,3,64,6.32,52.67,42.67
LJ Wright,South Africa,T20I,3,42,62,3,13,8.86,20.67,30.95
LJ Wright,Sri Lanka,ODI,2,60,52,1,30,5.2,52.0,50.0
LJ Wright,West Indies,ODI,1,24,19,0,14,4.75,19.0,58.33
LJ Wright,West Indies,T20I,2,18,31,1,5,10.33,31.0,27.78
LK Bell,Australia,ODI,7,369,371,13,207,6.03,28.54,56.1
LK Bell,Australia,T20I,5,115,184,7,40,9.6,26.29,34.78
LK Bell,Australia,Test,2,306,215,5,211,4.22,43.0,68.95
LK Bell,Bangladesh,ODI,1,42,28,1,29,4.0,28.0,69.05
LK Bell,India,ODI,5,252,288,4,129,6.86,72.0,51.19
LK Bell,India,T20I,9,199,240,9,90,7.24,26.67,45.23
LK Bell,India,Test,1,132,73,3,101,3.32,24.33,76.52
LK Bell,Ireland,T20I,1,18,17,1,10,5.67,17.0,55.56
LK Bell,New Zealand,ODI,5,206,181,10,121,5.27,18.1,58.74
LK Bell,New Zealand,T20I,7,145,174,9,58,7.2,19.33,40.0
LK Bell,Pakistan,ODI,2,90,68,4,63,4.53,17.0,70.0
LK Bell,Pakistan,T20I,2,38,44,5,22,6.95,8.8,57.89
LK Bell,Scotland,T20I,1,24,16,1,13,4.0,16.0,54.17
LK Bell,South Africa,ODI,6,279,250,6,176,5.38,41.67,63.08
LK Bell,South Africa,T20I,3,66,93,4,26,8.45,23.25,39.39
LK Bell,South Africa,Test,2,312,161,10,250,3.1,16.1,80.13
LK Bell,Sri Lanka,ODI,1,48,38,0,35,4.75,38.0,72.92
LK Bell,West Indies,ODI,4,182,157,7,111,5.18,22.43,60.99
LK Bell,West Indies,T20I,8,169,174,17,99,6.18,10.24,58.58
LK Bennett,Ireland,T20I,2,48,41,4,23,5.12,10.25,47.92
LK Bennett,Namibia,T20I,1,24,22,1,14,5.5,22.0,58.33
LK Bennett,Scotland,T20I,1,24,25,2,11,6.25,12.5,45.83
LK Bennett,Thailand,T20I,1,12,10,0,6,5.0,10.0,50.0
LK Ebsary,England,Test,1,100,46,2,80,2.76,23.0,80.0
LK Hamilton,India,ODI,1,54,47,0,34,5.22,47.0,62.96
LK Hamilton,India,Test,1,114,65,6,88,3.42,10.83,77.19
LK Hamilton,West Indies,ODI,1,24,22,1,14,5.5,22.0,58.33
LK Hamilton,West Indies,T20I,1,12,11,1,6,5.5,11.0,50.0
LK Newton,Australia,Test,1,96,50,1,78,3.12,50.0,81.25
LK Newton,India,Test,1,218,93,4,175,2.56,23.25,80.28
LK O'Reilly,Australia,T20I,5,92,108,2,38,7.04,54.0,41.3
LK O'Reilly,Bangladesh,ODI,1,42,24,0,29,3.43,24.0,69.05
LK O'Reilly,Bangladesh,T20I,4,84,68,11,43,4.86,6.18,51.19
LK O'Reilly,India,T20I,1,24,32,2,9,8.0,16.0,37.5
LK O'Reilly,New Zealand,T20I,2,31,40,0,10,7.74,40.0,32.26
LK O'Reilly,Pakistan,ODI,2,54,65,1,24,7.22,65.0,44.44
LK O'Reilly,Pakistan,T20I,4,91,86,6,44,5.67,14.33,48.35
LK O'Reilly,Papua New Guinea,T20I,1,20,14,3,10,4.2,4.67,50.0
LK O'Reilly,Scotland,T20I,1,24,23,1,10,5.75,23.0,41.67
LK O'Reilly,South Africa,ODI,2,66,36,2,47,3.27,18.0,71.21
LK O'Reilly,South Africa,T20I,2,40,51,0,15,7.65,51.0,37.5
LK O'Reilly,Sri Lanka,T20I,1,24,26,1,11,6.5,26.0,45.83
LK O'Reilly,Thailand,T20I,1,23,26,3,14,6.78,8.67,60.87
LK Sharma,Brazil,T20I,1,18,29,1,7,9.67,29.0,38.89
LKW Ezechiel,Eswatini,T20I,1,6,14,0,2,14.0,14.0,33.33
LKW Ezechiel,Nigeria,T20I,1,25,55,1,6,13.2,55.0,24.0
LKW Ezechiel,Sierra Leone,T20I,1,24,46,0,4,11.5,46.0,16.67
LL Dimba,Botswana,T20I,1,24,16,1,13,4.0,16.0,54.17
LL Dimba,Brazil,T20I,1,18,16,0,7,5.33,16.0,38.89
LL Dimba,Cameroon,T20I,4,85,51,6,61,3.6,8.5,71.76
LL Dimba,Kenya,T20I,1,18,20,0,5,6.67,20.0,27.78
LL Dimba,Lesotho,T20I,1,6,3,1,3,3.0,3.0,50.0
LL Dimba,Nigeria,T20I,1,24,27,1,14,6.75,27.0,58.33
LL Dimba,Rwanda,T20I,3,59,40,1,33,4.07,40.0,55.93
LL Dimba,Sierra Leone,T20I,2,42,48,1,16,6.86,48.0,38.1
LL Dimba,Uganda,T20I,2,48,45,3,22,5.62,15.0,45.83
LL Htun,Bhutan,T20I,3,37,28,2,19,4.54,14.0,51.35
LL Htun,China,T20I,2,18,15,1,12,5.0,15.0,66.67
LL Htun,Hong Kong,T20I,2,36,25,2,22,4.17,12.5,61.11
LL Htun,Kuwait,T20I,6,120,106,8,60,5.3,13.25,50.0
LL Htun,Malaysia,T20I,1,12,12,0,2,6.0,12.0,16.67
LL Htun,Mongolia,T20I,1,24,11,0,20,2.75,11.0,83.33
LL Htun,Singapore,T20I,9,147,117,11,77,4.78,10.64,52.38
LL Tsotsobe,Australia,ODI,4,174,160,6,108,5.52,26.67,62.07
LL Tsotsobe,Australia,T20I,5,78,94,5,41,7.23,18.8,52.56
LL Tsotsobe,Bangladesh,ODI,1,30,18,3,26,3.6,6.0,86.67
LL Tsotsobe,England,ODI,5,171,171,1,103,6.0,171.0,60.23
LL Tsotsobe,England,T20I,1,12,22,0,5,11.0,22.0,41.67
LL Tsotsobe,India,ODI,9,466,400,23,280,5.15,17.39,60.09
LL Tsotsobe,India,T20I,1,18,18,0,8,6.0,18.0,44.44
LL Tsotsobe,India,Test,3,577,352,8,441,3.66,44.0,76.43
LL Tsotsobe,Netherlands,T20I,1,24,46,2,7,11.5,23.0,29.17
LL Tsotsobe,New Zealand,ODI,6,345,257,16,227,4.47,16.06,65.8
LL Tsotsobe,New Zealand,T20I,3,60,81,0,23,8.1,81.0,38.33
LL Tsotsobe,Pakistan,ODI,17,942,687,25,596,4.38,27.48,63.27
LL Tsotsobe,Pakistan,T20I,6,138,128,9,73,5.57,14.22,52.9
LL Tsotsobe,Sri Lanka,ODI,8,404,333,19,241,4.95,17.53,59.65
LL Tsotsobe,Sri Lanka,T20I,4,91,109,3,40,7.19,36.33,43.96
LL Tsotsobe,West Indies,ODI,5,217,207,6,116,5.72,34.5,53.46
LL Tsotsobe,West Indies,T20I,1,24,29,0,13,7.25,29.0,54.17
LL Tsotsobe,West Indies,Test,2,298,106,3,236,2.13,35.33,79.19
LL Tsotsobe,Zimbabwe,ODI,4,168,127,3,108,4.54,42.33,64.29
LL Tsotsobe,Zimbabwe,T20I,1,24,32,1,11,8.0,32.0,45.83
LM Christensen,Sweden,T20I,1,6,10,0,2,10.0,10.0,33.33
LM Gabriel,Botswana,T20I,1,6,15,0,1,15.0,15.0,16.67
LM Gabriel,Ghana,T20I,1,6,10,0,4,10.0,10.0,66.67
LM Gabriel,Kenya,T20I,1,24,33,0,8,8.25,33.0,33.33
LM Gabriel,Malawi,T20I,1,12,16,0,3,8.0,16.0,25.0
LM Gabriel,Mali,T20I,1,6,9,0,2,9.0,9.0,33.33
LM Gabriel,St Helena,T20I,1,18,19,1,7,6.33,19.0,38.89
LM Jongwe,Australia,ODI,2,24,16,0,16,4.0,16.0,66.67
LM Jongwe,Bangladesh,ODI,9,434,424,13,207,5.86,32.62,47.7
LM Jongwe,Bangladesh,T20I,14,260,412,18,72,9.51,22.89,27.69
LM Jongwe,India,ODI,3,66,93,3,26,8.45,31.0,39.39
LM Jongwe,India,T20I,2,48,81,1,15,10.12,81.0,31.25
LM Jongwe,Ireland,ODI,7,288,294,8,158,6.12,36.75,54.86
LM Jongwe,Ireland,T20I,9,184,250,11,53,8.15,22.73,28.8
LM Jongwe,Jersey,T20I,1,6,14,0,0,14.0,14.0,0.0
LM Jongwe,Namibia,T20I,8,132,178,8,43,8.09,22.25,32.58
LM Jongwe,Netherlands,T20I,2,19,32,2,5,10.11,16.0,26.32
LM Jongwe,Nigeria,T20I,1,12,16,0,5,8.0,16.0,41.67
LM Jongwe,Pakistan,ODI,3,144,126,3,85,5.25,42.0,59.03
LM Jongwe,Pakistan,T20I,6,109,124,15,41,6.83,8.27,37.61
LM Jongwe,Pakistan,Test,1,102,68,1,69,4.0,68.0,67.65
LM Jongwe,Papua New Guinea,T20I,1,24,39,1,4,9.75,39.0,16.67
LM Jongwe,Rwanda,T20I,1,18,12,0,8,4.0,12.0,44.44
LM Jongwe,Scotland,T20I,3,66,84,5,26,7.64,16.8,39.39
LM Jongwe,Singapore,T20I,1,19,18,1,9,5.68,18.0,47.37
LM Jongwe,South Africa,ODI,3,78,99,0,30,7.62,99.0,38.46
LM Jongwe,Sri Lanka,ODI,1,12,10,0,6,5.0,10.0,50.0
LM Jongwe,Sri Lanka,T20I,2,30,70,2,4,14.0,35.0,13.33
LM Jongwe,United States of America,ODI,1,24,21,1,16,5.25,21.0,66.67
LM Jongwe,United States of America,T20I,1,12,9,1,3,4.5,9.0,25.0
LM Kasperek,Australia,ODI,4,203,165,11,99,4.88,15.0,48.77
LM Kasperek,Australia,T20I,7,148,182,12,53,7.38,15.17,35.81
LM Kasperek,Bangladesh,T20I,1,23,23,3,10,6.0,7.67,43.48
LM Kasperek,England,ODI,8,412,326,18,197,4.75,18.11,47.82
LM Kasperek,England,T20I,10,210,262,16,75,7.49,16.38,35.71
LM Kasperek,India,ODI,6,260,184,5,154,4.25,36.8,59.23
LM Kasperek,India,T20I,5,108,129,7,33,7.17,18.43,30.56
LM Kasperek,Ireland,ODI,1,24,16,0,14,4.0,16.0,58.33
LM Kasperek,Ireland,T20I,3,72,54,7,39,4.5,7.71,54.17
LM Kasperek,Pakistan,ODI,4,234,132,6,153,3.38,22.0,65.38
LM Kasperek,Pakistan,T20I,3,66,65,3,29,5.91,21.67,43.94
LM Kasperek,South Africa,ODI,3,140,107,1,86,4.59,107.0,61.43
LM Kasperek,South Africa,T20I,5,93,101,6,42,6.52,16.83,45.16
LM Kasperek,Sri Lanka,ODI,2,102,36,6,77,2.12,6.0,75.49
LM Kasperek,Sri Lanka,T20I,5,114,124,7,40,6.53,17.71,35.09
LM Kasperek,West Indies,ODI,4,222,125,10,151,3.38,12.5,68.02
LM Kasperek,West Indies,T20I,5,108,128,10,36,7.11,12.8,33.33
LM Sims,Germany,T20I,3,30,26,5,17,5.2,5.2,56.67
LMM Tahuhu,Australia,ODI,16,744,667,23,418,5.38,29.0,56.18
LMM Tahuhu,Australia,T20I,18,355,422,19,177,7.13,22.21,49.86
LMM Tahuhu,Bangladesh,ODI,2,48,41,3,32,5.12,13.67,66.67
LMM Tahuhu,Bangladesh,T20I,5,96,68,9,67,4.25,7.56,69.79
LMM Tahuhu,England,ODI,13,602,521,21,349,5.19,24.81,57.97
LMM Tahuhu,England,T20I,15,211,311,11,86,8.84,28.27,40.76
LMM Tahuhu,India,ODI,12,517,387,12,323,4.49,32.25,62.48
LMM Tahuhu,India,T20I,7,144,148,10,72,6.17,14.8,50.0
LMM Tahuhu,Ireland,ODI,1,44,31,2,32,4.23,15.5,72.73
LMM Tahuhu,Ireland,T20I,3,72,69,4,46,5.75,17.25,63.89
LMM Tahuhu,Pakistan,ODI,9,466,297,16,311,3.82,18.56,66.74
LMM Tahuhu,Pakistan,T20I,6,96,101,6,53,6.31,16.83,55.21
LMM Tahuhu,South Africa,ODI,9,405,319,12,263,4.73,26.58,64.94
LMM Tahuhu,South Africa,T20I,13,234,262,10,114,6.72,26.2,48.72
LMM Tahuhu,Sri Lanka,ODI,6,264,183,9,173,4.16,20.33,65.53
LMM Tahuhu,Sri Lanka,T20I,7,145,116,9,82,4.8,12.89,56.55
LMM Tahuhu,West Indies,ODI,6,265,230,10,162,5.21,23.0,61.13
LMM Tahuhu,West Indies,T20I,8,126,192,5,51,9.14,38.4,40.48
LMP Simmons,Australia,T20I,2,7,17,0,1,14.57,17.0,14.29
LMP Simmons,England,ODI,1,6,13,0,0,13.0,13.0,0.0
LMP Simmons,England,T20I,1,6,14,1,2,14.0,14.0,33.33
LMP Simmons,England,Test,3,181,141,1,97,4.67,141.0,53.59
LMP Simmons,India,ODI,8,126,109,1,49,5.19,109.0,38.89
LMP Simmons,India,Test,1,12,8,0,8,4.0,8.0,66.67
LMP Simmons,Ireland,ODI,1,6,12,0,0,12.0,12.0,0.0
LMP Simmons,Kolkata Knight Riders,IPL,1,18,34,1,2,11.33,34.0,11.11
LMP Simmons,New Zealand,ODI,1,12,29,0,0,14.5,29.0,0.0
LMP Simmons,Pakistan,ODI,1,8,9,0,4,6.75,9.0,50.0
LMP Simmons,South Africa,T20I,1,12,22,1,3,11.0,22.0,25.0
LMP Simmons,Sri Lanka,T20I,1,18,19,4,6,6.33,4.75,33.33
LN McCarthy,Australia,T20I,1,18,19,1,5,6.33,19.0,27.78
LN McCarthy,Bangladesh,T20I,1,24,19,2,13,4.75,9.5,54.17
LN McCarthy,India,ODI,1,31,34,0,16,6.58,34.0,51.61
LN McCarthy,New Zealand,T20I,1,24,39,0,7,9.75,39.0,29.17
LN McCarthy,Pakistan,ODI,2,120,68,1,82,3.4,68.0,68.33
LN McCarthy,Pakistan,T20I,4,78,46,5,48,3.54,9.2,61.54
LN McCarthy,South Africa,ODI,1,60,33,1,43,3.3,33.0,71.67
LN McCarthy,South Africa,T20I,2,48,60,0,19,7.5,60.0,39.58
LN McCarthy,Sri Lanka,ODI,1,60,32,1,45,3.2,32.0,75.0
LN Oluoch,Bermuda,T20I,1,12,6,1,9,3.0,6.0,75.0
LN Oluoch,Botswana,T20I,2,30,24,1,16,4.8,24.0,53.33
LN Oluoch,Cameroon,T20I,1,18,9,2,15,3.0,4.5,83.33
LN Oluoch,Ghana,T20I,2,27,20,3,20,4.44,6.67,74.07
LN Oluoch,Malawi,T20I,2,48,65,3,17,8.12,21.67,35.42
LN Oluoch,Mali,T20I,1,24,5,2,22,1.25,2.5,91.67
LN Oluoch,Namibia,T20I,3,66,106,1,29,9.64,106.0,43.94
LN Oluoch,Nepal,T20I,4,66,75,3,32,6.82,25.0,48.48
LN Oluoch,Netherlands,T20I,2,24,48,0,7,12.0,48.0,29.17
LN Oluoch,Nigeria,T20I,7,120,152,6,52,7.6,25.33,43.33
LN Oluoch,Papua New Guinea,T20I,1,24,16,2,15,4.0,8.0,62.5
LN Oluoch,Rwanda,T20I,8,138,156,7,72,6.78,22.29,52.17
LN Oluoch,Scotland,T20I,1,24,32,2,7,8.0,16.0,29.17
LN Oluoch,Seychelles,T20I,3,48,35,5,29,4.38,7.0,60.42
LN Oluoch,Singapore,T20I,1,24,23,3,11,5.75,7.67,45.83
LN Oluoch,Tanzania,T20I,2,43,58,4,17,8.09,14.5,39.53
LN Oluoch,Uganda,T20I,10,179,243,15,85,8.15,16.2,47.49
LN Oluoch,United Arab Emirates,T20I,1,6,11,0,1,11.0,11.0,16.67
LN Oluoch,Zimbabwe,T20I,4,79,139,4,32,10.56,34.75,40.51
LN Onyango,Bangladesh,T20I,1,12,21,1,3,10.5,21.0,25.0
LN Onyango,Bermuda,ODI,2,42,39,2,29,5.57,19.5,69.05
LN Onyango,Canada,ODI,3,89,47,4,60,3.17,11.75,67.42
LN Onyango,Canada,T20I,1,6,10,1,1,10.0,10.0,16.67
LN Onyango,England,ODI,1,12,14,0,7,7.0,14.0,58.33
LN Onyango,Netherlands,ODI,1,61,51,2,33,5.02,25.5,54.1
LN Onyango,New Zealand,ODI,1,48,63,1,23,7.88,63.0,47.92
LN Onyango,Pakistan,T20I,1,18,19,0,9,6.33,19.0,50.0
LN Onyango,Sri Lanka,T20I,1,24,61,1,4,15.25,61.0,16.67
LN Rajbanshi,Bhutan,T20I,1,18,19,1,9,6.33,19.0,50.0
LN Rajbanshi,Canada,ODI,4,216,142,6,135,3.94,23.67,62.5
LN Rajbanshi,Canada,T20I,1,24,20,2,11,5.0,10.0,45.83
LN Rajbanshi,Hong Kong,T20I,5,105,89,6,42,5.09,14.83,40.0
LN Rajbanshi,India,ODI,1,24,24,0,9,6.0,24.0,37.5
LN Rajbanshi,Ireland,T20I,1,24,23,2,12,5.75,11.5,50.0
LN Rajbanshi,Italy,T20I,1,6,20,0,1,20.0,20.0,16.67
LN Rajbanshi,Japan,T20I,1,6,13,0,1,13.0,13.0,16.67
LN Rajbanshi,Kuwait,T20I,3,60,79,3,28,7.9,26.33,46.67
LN Rajbanshi,Malaysia,T20I,3,54,65,0,18,7.22,65.0,33.33
